Latitude,Longitude,Senior Citizen,Partner,Dependents,Tenure Months,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Expected Monthly,Total Services,Security Score,Entertainment Score
38.684437,-121.055634,No,No,No,11,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,84.8,888.75,80.79545454545455,2,1,1
34.141146,-117.655583,No,No,No,6,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,55.15,322.9,53.81666666666666,2,2,0
37.023669,-121.946461,No,Yes,No,69,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.25,1641.8,23.794202898550726,0,0,0
34.089927,-118.095645,No,No,No,3,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20.5,76.95,25.650000000000002,0,0,0
41.163637,-123.704841,No,Yes,Yes,72,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),65.25,4478.85,62.206250000000004,6,4,2
39.748037,-122.302169,No,Yes,Yes,52,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,68.75,3482.85,66.97788461538461,4,3,1
34.102084,-118.451629,Yes,No,No,35,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.05,3554.6,101.56,3,1,2
34.422519,-118.420717,No,Yes,No,64,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6654.1,103.9703125,5,3,2
38.681651,-122.130569,No,Yes,No,66,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,20.35,1359.5,20.598484848484848,0,0,0
34.062125,-118.315709,No,Yes,Yes,28,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.8,3046.05,108.78750000000001,4,2,2
37.770533,-122.445121,No,No,No,45,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),112.2,5031.85,111.81888888888889,6,4,2
36.78724,-119.827813,No,No,No,44,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.4,905.55,20.580681818181816,0,0,0
38.983388,-120.988814,Yes,No,No,2,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.55,187.45,93.725,1,0,1
39.068071,-121.832638,No,Yes,Yes,55,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),75.0,4213.9,76.61636363636363,4,3,1
32.857946,-116.561917,No,No,No,2,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.85,81.0,40.5,0,0,0
36.863303,-121.781632,No,Yes,No,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),103.95,7556.9,104.95694444444445,5,4,1
37.803883,-122.208417,No,No,No,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.55,79.55,79.55,1,0,1
38.542448,-122.419923,No,Yes,Yes,37,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.2,1448.8,39.15675675675676,3,3,0
40.342928,-124.063329,No,No,No,62,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.4,4237.5,68.34677419354838,4,4,0
40.726949,-124.217378,No,Yes,Yes,11,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.9,202.3,18.39090909090909,0,0,0
38.627951,-121.593287,No,No,No,66,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.35,1240.8,18.8,0,0,0
34.43987,-118.644609,Yes,Yes,No,26,No,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,60.7,1597.4,61.43846153846154,2,1,1
32.690654,-115.431225,No,No,No,7,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.5,128.6,18.37142857142857,0,0,0
38.274451,-121.259201,No,Yes,No,10,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.85,990.9,99.09,4,2,2
34.489983,-120.091246,No,Yes,Yes,72,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,107.45,7576.7,105.23194444444444,5,3,2
33.940619,-117.9513,No,No,No,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,69.8,69.8,0,0,0
40.587919,-122.464732,No,Yes,Yes,4,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.3,217.1,54.275,1,1,0
37.233226,-121.78809,No,No,No,12,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.7,260.9,21.741666666666664,0,0,0
34.153338,-118.262974,No,No,No,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,47.95,47.95,47.95,1,1,0
38.33788,-120.954202,No,Yes,No,46,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.9,4854.3,105.52826086956522,5,3,2
33.999992,-117.535395,No,No,No,24,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),51.1,1269.6,52.9,1,1,0
33.734933,-117.044145,No,No,Yes,11,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,78.0,851.8,77.43636363636364,1,1,0
40.345949,-120.081187,No,Yes,Yes,20,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.05,400.0,20.0,0,0,0
35.824572,-116.274755,No,No,Yes,33,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.3,3275.15,99.2469696969697,3,2,1
38.494832,-121.529447,No,No,No,13,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.45,1058.6,81.43076923076923,2,2,0
34.074572,-118.831181,No,Yes,No,49,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.15,973.35,19.864285714285714,0,0,0
40.053684,-120.743116,No,No,No,14,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),19.6,300.4,21.457142857142856,0,0,0
38.546999,-120.271114,Yes,Yes,No,24,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.85,1772.25,73.84375,1,1,0
34.508417,-116.856103,No,Yes,No,4,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,385.9,96.475,3,1,2
41.831901,-123.487478,No,No,No,49,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),100.6,5069.65,103.46224489795918,3,1,2
34.079449,-118.548306,No,No,No,4,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.0,73.45,18.3625,0,0,0
36.520537,-120.118055,No,No,No,71,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,24.55,1719.15,24.213380281690142,0,0,0
37.84551,-122.235181,No,No,No,57,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.65,1125.6,19.74736842105263,0,0,0
34.200175,-118.540958,No,No,No,19,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.75,1651.95,86.94473684210527,2,2,0
34.296574,-118.244839,No,No,No,19,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.85,1424.5,74.97368421052632,1,1,0
35.151491,-117.927597,No,No,No,15,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.3,1219.85,81.32333333333332,2,1,1
33.215251,-116.53633,Yes,Yes,No,50,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),108.75,5431.9,108.63799999999999,5,3,2
36.523619,-119.386868,No,No,No,18,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.0,1527.35,84.85277777777777,2,1,1
38.925545,-122.549083,No,Yes,No,36,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),60.7,2234.55,62.07083333333334,5,3,2
37.921034,-122.341798,No,Yes,No,38,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),69.0,2669.45,70.2486842105263,3,2,1
33.998471,-117.973758,No,Yes,Yes,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),106.1,7657.4,106.35277777777777,5,4,1
34.598221,-117.79593,Yes,No,No,2,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.45,47.5,23.75,0,0,0
37.758085,-122.434801,No,No,No,48,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,75.15,3772.65,78.596875,1,1,0
38.099323,-122.945723,No,No,No,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.1,50.1,50.1,0,0,0
37.855717,-121.994813,No,Yes,Yes,69,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),106.35,7261.75,105.2427536231884,5,3,2
39.495768,-121.747472,No,No,No,12,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.0,524.35,43.69583333333333,0,0,0
34.956577,-119.750142,No,Yes,Yes,4,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.95,82.9,20.725,0,0,0
37.350284,-121.852855,No,No,No,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,70.45,0,0,0
33.694501,-116.412711,No,Yes,No,46,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),24.45,1066.15,23.17717391304348,0,0,0
34.278697,-119.167798,No,No,Yes,66,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.55,1357.1,20.562121212121212,0,0,0
33.876482,-118.284077,No,No,Yes,11,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,36.05,402.6,36.6,2,2,0
32.808814,-117.134694,No,No,No,24,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,35.75,830.8,34.61666666666667,2,2,0
32.622999,-116.687855,No,Yes,Yes,70,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.75,7842.3,112.03285714285714,6,4,2
37.22565,-122.297533,No,Yes,No,63,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),19.95,1234.8,19.599999999999998,0,0,0
40.243494,-121.154733,No,No,No,6,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.0,109.2,18.2,0,0,0
33.849263,-116.382778,No,No,No,14,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.9,283.75,20.267857142857142,0,0,0
36.789213,-119.140338,No,Yes,Yes,69,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),26.0,1796.55,26.03695652173913,0,0,0
34.502432,-118.41459,No,No,No,7,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.65,404.35,57.76428571428572,1,1,0
40.726949,-124.217378,No,Yes,No,3,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),79.65,251.75,83.91666666666667,1,1,0
37.524721,-120.757977,No,Yes,No,58,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),61.05,3478.75,59.97844827586207,2,2,0
33.698728,-117.67768,No,No,Yes,11,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.2,321.05,29.186363636363637,0,0,0
37.369709,-122.215844,No,No,No,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),113.4,8164.1,113.39027777777778,6,4,2
36.819628,-119.440414,No,No,No,62,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.8,1563.95,25.225,0,0,0
38.34719,-122.697822,No,No,No,2,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.85,51.6,25.8,0,0,0
37.990118,-122.012188,No,No,No,31,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,104.35,3205.6,103.40645161290323,4,2,2
37.304681,-121.809955,No,Yes,No,1,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.45,23.45,23.45,0,0,0
34.866032,-120.536546,No,No,No,4,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.7,117.8,29.45,0,0,0
34.147149,-118.463365,No,Yes,No,47,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.2,4563.0,97.08510638297872,2,0,2
38.235021,-122.557332,No,No,No,41,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.55,3263.9,79.60731707317073,4,2,2
33.867257,-118.330794,No,No,No,47,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,41.9,1875.25,39.898936170212764,3,3,0
33.798266,-118.300237,No,No,No,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,35.45,1,0,1
37.789168,-122.395009,No,No,Yes,8,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.95,170.9,21.3625,0,0,0
36.587497,-121.944815,No,Yes,Yes,34,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,84.75,2839.45,83.51323529411764,6,4,2
33.678591,-117.905471,No,Yes,Yes,43,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,24.25,1077.95,25.06860465116279,0,0,0
34.130992,-118.894673,No,No,No,4,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.55,235.65,58.9125,1,1,0
38.415003,-122.998726,No,Yes,No,53,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),97.75,5043.2,95.15471698113207,3,2,1
37.739113,-122.175602,No,No,No,69,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,90.65,6322.1,91.62463768115943,6,4,2
38.25485,-122.461799,No,No,No,3,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.5,217.45,72.48333333333333,0,0,0
40.586588,-122.903677,No,Yes,Yes,64,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,65.8,4068.0,63.5625,3,2,1
34.059722,-117.39104,No,No,Yes,10,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),24.8,223.9,22.39,0,0,0
33.92128,-118.274186,No,No,No,25,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.6,541.5,21.66,0,0,0
33.874224,-117.993368,No,No,Yes,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.6,50.6,50.6,1,1,0
36.875409,-121.279679,No,No,No,32,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),87.65,2766.4,86.45,2,2,0
36.799648,-119.801247,No,No,No,36,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.2,2854.95,79.30416666666666,5,3,2
34.127194,-118.295647,No,No,No,30,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.3,1530.6,51.019999999999996,2,2,0
37.387027,-121.897775,No,No,No,25,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,74.3,1863.8,74.55199999999999,5,4,1
34.169706,-118.323548,Yes,Yes,Yes,29,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.95,2964.8,102.2344827586207,3,1,2
38.688764,-121.457596,No,No,No,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,76.0,76.0,76.0,0,0,0
37.670526,-120.877572,No,Yes,No,57,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.4,6252.7,109.69649122807017,5,3,2
38.304194,-120.592431,No,No,No,25,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.9,510.8,20.432000000000002,0,0,0
35.050345,-120.489599,Yes,Yes,No,32,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.35,3520.75,110.0234375,4,2,2
33.897122,-118.164432,No,Yes,Yes,71,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.85,6263.8,88.22253521126761,6,4,2
41.027281,-120.669427,No,No,No,4,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,35.0,135.75,33.9375,2,2,0
37.294926,-121.894763,No,Yes,No,55,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,90.15,4916.95,89.3990909090909,6,4,2
38.652065,-121.25441,No,Yes,No,17,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,91.85,1574.45,92.61470588235295,3,2,1
38.618347,-122.908422,No,Yes,Yes,63,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),24.65,1574.5,24.99206349206349,0,0,0
37.424655,-121.74841,Yes,No,No,7,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,44.4,265.8,37.971428571428575,3,2,1
40.965011,-124.015255,No,Yes,No,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),117.8,8684.8,120.6222222222222,6,4,2
39.756049,-123.358701,Yes,No,No,45,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,34.2,1596.6,35.48,1,0,1
33.832799,-116.250973,No,No,Yes,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.35,89.35,89.35,2,0,2
37.483535,-119.679414,No,Yes,Yes,72,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.45,8058.85,111.92847222222223,5,3,2
33.994676,-117.372498,No,No,No,12,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.45,912.0,76.0,1,0,1
34.213049,-118.317651,Yes,Yes,No,30,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.5,2917.65,97.25500000000001,3,1,2
33.82769,-117.102244,Yes,Yes,No,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),112.9,8061.5,111.96527777777777,6,4,2
38.336216,-120.76901,Yes,Yes,No,25,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.3,1813.1,72.524,0,0,0
33.874224,-117.993368,No,Yes,Yes,27,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,79.68888888888888,2,2,0
39.108252,-123.645121,No,Yes,Yes,58,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),71.6,4230.25,72.9353448275862,4,4,0
40.89866,-123.539754,No,No,No,2,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.0,96.45,48.225,0,0,0
35.989792,-121.055933,No,Yes,No,60,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,59.8,3561.15,59.3525,2,1,1
37.244307,-119.470256,No,Yes,Yes,20,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.7,395.6,19.78,0,0,0
38.512569,-121.495184,Yes,No,No,63,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),83.0,5243.05,83.22301587301588,5,4,1
33.771612,-118.143866,No,Yes,Yes,14,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.75,309.35,22.09642857142857,0,0,0
37.866009,-122.286228,No,No,No,29,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.35,617.35,21.28793103448276,0,0,0
33.982787,-117.057627,No,Yes,No,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.95,68.95,68.95,0,0,0
34.15136,-118.364786,No,No,No,29,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,89.65,2623.65,90.47068965517242,3,2,1
33.782346,-117.635263,No,No,No,4,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.75,201.1,50.275,0,0,0
40.965011,-124.015255,No,No,No,70,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.55,8127.6,116.10857142857144,6,4,2
34.024405,-117.898722,No,Yes,Yes,6,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),55.9,365.35,60.89166666666667,2,2,0
40.4785,-124.301372,Yes,No,No,4,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,422.4,105.6,3,1,2
37.774633,-122.274434,No,Yes,Yes,46,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.75,856.5,18.619565217391305,0,0,0
34.042286,-117.756106,No,No,No,9,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.4,348.15,38.68333333333333,0,0,0
36.296851,-117.865469,No,No,No,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.35,71.35,71.35,0,0,0
39.068071,-121.832638,No,No,No,31,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,3143.65,101.40806451612903,4,2,2
34.224377,-118.632656,Yes,No,No,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,75.35,75.35,0,0,0
37.999406,-121.686241,No,Yes,Yes,45,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),73.85,3371.0,74.91111111111111,4,3,1
35.666886,-119.186717,No,No,No,11,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),64.05,733.95,66.72272727272728,3,2,1
39.903272,-121.843567,No,No,No,63,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.85,7002.95,111.15793650793651,5,3,2
40.057784,-123.679461,No,No,No,3,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.6,86.35,28.78333333333333,0,0,0
33.771612,-118.143866,No,Yes,No,16,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,64.0,3,2,1
33.666301,-117.969501,No,Yes,Yes,19,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.2,382.2,20.11578947368421,0,0,0
37.62984,-122.120843,No,Yes,No,71,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.1,5564.85,78.3781690140845,5,3,2
32.89325,-117.087091,No,No,No,17,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,86.75,1410.25,82.95588235294117,2,2,0
34.402343,-119.094824,No,Yes,Yes,50,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),44.8,2230.85,44.617,0,0,0
33.391181,-118.421305,No,No,No,2,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.3,157.75,78.875,0,0,0
39.783747,-120.661032,No,No,No,34,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.7,675.6,19.870588235294118,0,0,0
33.868316,-117.929029,No,Yes,No,42,Yes,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),56.1,2386.85,56.8297619047619,1,1,0
37.070177,-122.010077,No,Yes,Yes,69,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),84.45,5848.6,84.76231884057971,2,2,0
32.790282,-115.689559,No,No,No,9,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.2,403.35,44.81666666666667,0,0,0
34.559882,-115.637164,No,No,No,4,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.5,118.4,29.6,1,1,0
33.982787,-117.057627,No,Yes,No,54,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,114.65,6049.5,112.02777777777777,6,4,2
34.2565,-117.19335,No,No,No,33,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,59.4,1952.8,59.17575757575757,2,2,0
35.824572,-116.274755,No,No,Yes,12,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.05,966.55,80.54583333333333,1,0,1
34.95934,-120.490081,No,Yes,Yes,71,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,85.45,6300.85,88.7443661971831,5,3,2
41.599978,-122.539381,No,No,No,3,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.75,96.85,32.28333333333333,1,1,0
38.113533,-122.11926,No,No,No,7,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.15,525.0,75.0,1,1,0
34.711224,-114.702256,No,No,No,38,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.05,741.5,19.513157894736842,0,0,0
38.748316,-120.675512,No,Yes,Yes,19,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.9,357.7,18.826315789473682,0,0,0
34.624399,-120.137875,No,Yes,No,70,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.8,5917.55,84.53642857142857,5,3,2
33.830431,-118.074071,No,Yes,No,54,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,30.4,1621.35,30.025,1,1,0
41.10831,-121.360362,No,Yes,No,56,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),65.2,3512.15,62.71696428571429,2,1,1
35.392599,-119.245341,No,No,No,65,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,59.6,3739.8,57.535384615384615,3,3,0
33.945318,-117.992066,No,No,No,35,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,85.15,3030.6,86.58857142857143,2,1,1
33.667145,-117.732135,No,Yes,No,63,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.55,5029.05,79.82619047619048,1,1,0
37.03889,-121.528955,Yes,Yes,No,37,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.6,727.8,19.67027027027027,0,0,0
37.791998,-122.408653,No,No,No,4,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.05,368.1,92.025,2,1,1
33.822295,-118.26411,No,No,No,10,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,973.25,97.325,3,1,2
35.842889,-121.004862,Yes,No,No,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,70.15,70.15,0,0,0
33.81859,-117.821288,No,Yes,Yes,70,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.8,1378.75,19.696428571428573,0,0,0
39.281194,-122.226568,No,No,No,22,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.0,1993.8,90.62727272727273,2,1,1
34.133809,-117.523724,No,No,No,7,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,78.5,571.05,81.57857142857142,5,3,2
